target_pref_name,canonical_smiles,molecule_chembl_id,standard_value,standard_type,target_organism,Kd_M,pKd,molecule,Morgan_Fingerprint,MACCS_Fingerprint,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,MolMR,BalabanJ,BertzCT,RingCount,HallKierAlpha,FractionCSP3,MolVolume3D,degree_centrality,closeness_centrality,betweenness_centrality,clustering_coefficient,graph_density
STE20-related kinase adapter protein alpha,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CHEMBL1946170,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B4C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF300>,482.82100000000014,5.688800000000002,3.0,4.0,92.35,5.0,113.19660000000002,1.6839531508214225,1204.3675525759977,3.0,-3.859999999999999,0.0952380952380952,482.0768809000005,0.0662878787878787,0.1434049161234279,0.2013685239491691,0.0,0.0662878787878787
STE20-related kinase adapter protein alpha,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,CHEMBL551064,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C73E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF370>,425.5360000000002,4.668700000000004,1.0,6.0,69.2,6.0,126.39940000000004,1.3038537802180694,1241.8095883117408,6.0,-3.379999999999999,0.3076923076923077,425.2215604840008,0.0745967741935483,0.1669437234714509,0.1763440860215053,0.0,0.0745967741935483
STE20-related kinase adapter protein alpha,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,CHEMBL2140408,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B5A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF3E0>,503.5910000000002,6.6368200000000055,2.0,9.0,111.73,6.0,147.0620999999998,1.2551521194363136,1716.338948980352,6.0,-4.889999999999999,0.0357142857142857,503.1528292920007,0.063063063063063,0.1391426775235353,0.1842556842556842,0.0,0.063063063063063
STE20-related kinase adapter protein alpha,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,CHEMBL575448,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C74C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF450>,461.5050000000001,3.605100000000001,3.0,8.0,116.13,6.0,124.6421,1.3063836951251804,1360.5431701584275,6.0,-4.0200000000000005,0.3478260869565217,461.2087846080008,0.0695187165775401,0.1653525218414072,0.1663324420677362,0.0686274509803921,0.0695187165775401
STE20-related kinase adapter protein alpha,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,CHEMBL1721885,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF4C0>,442.4910000000002,1.68624,4.0,5.0,106.69,6.0,118.76640000000005,1.4723376982916268,1072.188951374916,4.0,-3.01,0.391304347826087,442.2016335640008,0.0705645161290322,0.1570479540193359,0.1879032258064516,0.0,0.0705645161290322
STE20-related kinase adapter protein alpha,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,CHEMBL3544932,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C75A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B6F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF530>,504.6560000000004,4.617540000000004,2.0,5.0,95.16,5.0,144.22169999999986,1.7066569582004776,1581.6908723291483,5.0,-3.2299999999999995,0.3571428571428571,504.21951188400095,0.0634920634920634,0.1731488810510253,0.1484593837535014,0.0,0.0634920634920634
STE20-related kinase adapter protein alpha,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,CHEMBL1614766,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF5A0>,565.2860000000001,3.159800000000001,3.0,6.0,100.13,8.0,114.9977,2.0018005660902816,1024.4602336904477,3.0,-2.42,0.3,565.0321533680005,0.0685483870967741,0.1774063347254218,0.1639784946236559,0.0,0.0685483870967741
STE20-related kinase adapter protein alpha,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CHEMBL482767,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B7D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF610>,430.946,5.099800000000001,3.0,7.0,91.83,6.0,115.81610000000002,1.29212870112365,1112.115235002441,4.0,-2.75,0.1111111111111111,430.0437287800005,0.082010582010582,0.1538131218510058,0.2203907203907204,0.0,0.082010582010582
STE20-related kinase adapter protein alpha,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C76F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF680>,485.9470000000002,4.389900000000002,2.0,7.0,88.61000000000001,8.0,130.4064,1.6802607790026551,1214.67784504622,4.0,-3.27,0.2916666666666667,485.1629955600007,0.0659536541889483,0.1613276380946529,0.1723484848484848,0.0,0.0659536541889483
STE20-related kinase adapter protein alpha,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,CHEMBL1231124,316.0,Kd,Homo sapiens,3.16e-07,6.5003129173815966,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B8B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF6F0>,348.7730000000001,3.00732,3.0,7.0,104.3,5.0,87.67710000000001,1.7603855163454318,835.0457731900764,3.0,-2.810000000000001,0.2142857142857142,348.10139834800043,0.0942028985507246,0.1934041449666211,0.1989459815546772,0.0,0.0942028985507246
STE20-related kinase adapter protein alpha,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL400402,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C77D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF760>,475.9800000000004,5.5774200000000045,2.0,7.0,83.4,7.0,135.07449999999994,1.283994605304672,1306.831420054759,5.0,-3.419999999999999,0.2692307692307692,475.1775027520008,0.0677361853832442,0.1381739796530204,0.2058266488413547,0.0,0.0677361853832442
STE20-related kinase adapter protein alpha,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,CHEMBL3186534,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48B990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF7D0>,397.4820000000002,4.676380000000004,2.0,5.0,90.7,6.0,115.95490000000002,1.4582778576611346,1050.9593283966697,4.0,-3.7199999999999993,0.25,397.1902603560007,0.0758620689655172,0.1613352793899748,0.1944991789819376,0.0,0.0758620689655172
STE20-related kinase adapter protein alpha,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F,CHEMBL3188551,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C78B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BA00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF840>,433.4300000000001,4.255040000000003,1.0,5.0,67.59,4.0,109.74430000000004,1.8429954733556364,1148.334242616254,4.0,-3.069999999999999,0.3636363636363636,433.1613262240006,0.0731182795698924,0.1872551407056384,0.1567667779013719,0.0,0.0731182795698924
STE20-related kinase adapter protein alpha,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,CHEMBL3218578,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BA70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF8B0>,534.5420000000003,4.376400000000004,1.0,8.0,77.21,4.0,143.68469999999988,1.5787216694072048,1752.5777471456984,6.0,-4.379999999999999,0.25,534.1991087000007,0.0593792172739541,0.160414499354408,0.1490680964365175,0.0,0.0593792172739541
STE20-related kinase adapter protein alpha,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,CHEMBL496102,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BAE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF920>,383.41100000000006,3.927100000000002,0.0,7.0,74.43,5.0,108.845,1.4591202909003924,1300.863295212528,5.0,-3.999999999999999,0.0909090909090909,383.13822478400056,0.0812807881773399,0.1732283111391884,0.1847290640394088,0.0,0.0812807881773399
STE20-related kinase adapter protein alpha,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,CHEMBL1090090,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7A00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BB50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF990>,404.323,3.620700000000001,2.0,3.0,102.31000000000002,4.0,96.1873,2.2714442473766185,1116.9371562747135,3.0,-3.949999999999998,0.0,404.08963850400033,0.0763546798029556,0.2028733343712009,0.1523444626892902,0.0,0.0763546798029556
STE20-related kinase adapter protein alpha,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CHEMBL221959,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7A70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BBC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFA00>,312.377,1.5447799999999996,1.0,5.0,88.91,3.0,86.67070000000005,1.849797986294538,748.3535718086016,3.0,-2.62,0.5,312.1698592600006,0.0988142292490118,0.224471350087437,0.1727837380011293,0.0,0.0988142292490118
STE20-related kinase adapter protein alpha,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL3545154,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7AE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BC30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFA70>,491.3500000000003,5.383700000000005,1.0,6.0,76.58,6.0,126.21970000000005,1.6251472296870042,1216.0210423828073,4.0,-3.099999999999999,0.2608695652173913,490.0974741120006,0.0681818181818181,0.1626646136258678,0.1748533724340175,0.0,0.0681818181818181
STE20-related kinase adapter protein alpha,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,CHEMBL3699142,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7B50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BCA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFAE0>,464.5690000000002,4.168300000000004,3.0,4.0,73.47,6.0,141.34509999999983,1.7248114058443005,1330.589896832098,4.0,-4.339999999999999,0.1724137931034483,464.2212261360008,0.0638655462184873,0.1551641034468805,0.1762159409218232,0.0,0.0638655462184873
STE20-related kinase adapter protein alpha,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,CHEMBL253969,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7BC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BD10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFB50>,532.4110000000002,3.859200000000003,3.0,6.0,109.58,10.0,120.95130000000005,1.5229956661059032,945.7021332941762,3.0,-2.3100000000000005,0.45,531.0751291680008,0.0685483870967741,0.1444451167075475,0.2084005376344086,0.0,0.0685483870967741
STE20-related kinase adapter protein alpha,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,CHEMBL3301612,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7C30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BD80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFBC0>,540.0210000000002,3.908400000000002,3.0,9.0,140.13,9.0,136.00089999999994,2.027314926539584,1364.421628633257,3.0,-3.45,0.3636363636363636,539.1517792440007,0.0603174603174603,0.1565881872102975,0.1676003734827264,0.0,0.0603174603174603
STE20-related kinase adapter protein alpha,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,CHEMBL565612,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7CA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BDF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFC30>,438.4910000000002,2.4301000000000004,2.0,6.0,94.21999999999998,3.0,127.51040000000005,1.6031999175819782,1462.326418666157,6.0,-4.039999999999999,0.2,438.1804239440006,0.0719696969696969,0.1904073637026806,0.1440004887585532,0.0,0.0719696969696969
STE20-related kinase adapter protein alpha,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL300138,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7D10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BE60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFCA0>,515.6170000000003,4.932300000000004,1.0,6.0,72.16,5.0,152.60569999999973,1.2880995753131783,1770.535810520901,7.0,-4.489999999999999,0.21875,515.2321251680007,0.0607287449392712,0.1549742377477239,0.1555968924389976,0.0,0.0607287449392712
STE20-related kinase adapter protein alpha,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,CHEMBL507361,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7D80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BED0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFD10>,482.196,2.4667000000000003,4.0,5.0,90.82,7.0,95.26850000000002,2.268140013120252,807.3045902838312,2.0,-1.89,0.1875,481.9950395880004,0.083076923076923,0.1934730399536145,0.1841025641025641,0.0,0.083076923076923
STE20-related kinase adapter protein alpha,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1,CHEMBL1614713,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7DF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137B48BF40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFD80>,388.4750000000001,3.8797000000000015,2.0,5.0,82.72,6.0,112.69240000000002,1.3553611151999057,1081.8419004594684,5.0,-3.1899999999999995,0.3181818181818182,388.2011593880008,0.0812807881773399,0.1680048492849666,0.1931216931216931,0.0,0.0812807881773399
STE20-related kinase adapter protein alpha,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,CHEMBL3544960,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7E60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFDF0>,313.78799999999995,2.9247000000000005,3.0,3.0,74.93,4.0,87.52890000000001,1.9771456186243228,738.5899321061783,3.0,-2.14,0.1176470588235294,313.09818981200044,0.1038961038961039,0.2226937874636314,0.1844155844155844,0.0,0.1038961038961039
STE20-related kinase adapter protein alpha,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7ED0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E5540B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFE60>,398.48200000000014,3.3349400000000013,3.0,3.0,77.23,7.0,113.28860000000005,1.8335121708816984,973.43215139086,3.0,-2.929999999999999,0.3636363636363636,398.2118043240008,0.0763546798029556,0.1730965822786468,0.1866447728516693,0.0,0.0763546798029556
STE20-related kinase adapter protein alpha,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL2408045,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792C7F40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFED0>,473.9360000000002,3.763700000000002,2.0,7.0,88.61000000000001,7.0,124.93940000000003,1.5652436391888966,1154.3901864818502,4.0,-3.1699999999999995,0.3478260869565217,473.1629955600008,0.0681818181818181,0.1595169602655885,0.1793743890518084,0.0,0.0681818181818181
STE20-related kinase adapter protein alpha,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CHEMBL1789941,3672.0,Kd,Homo sapiens,3.672e-06,5.435097327470795,<rdkit.Chem.rdchem.Mol object at 0x00000213792D4040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BFF40>,306.37300000000005,3.466380000000001,1.0,5.0,83.17999999999999,4.0,86.33470000000003,1.701320839413269,849.2211356700518,4.0,-2.68,0.4117647058823529,306.1592945760005,0.1027667984189723,0.2202201646224676,0.1765480895915678,0.0,0.1027667984189723
STE20-related kinase adapter protein alpha,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,CHEMBL2105717,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D40B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F894040>,501.5140000000002,5.540800000000004,2.0,6.0,98.78000000000002,8.0,136.6893999999999,1.2698894949856234,1468.1855454866586,5.0,-4.659999999999999,0.1785714285714285,501.1699990880007,0.0615615615615615,0.133718867019033,0.1933504933504933,0.0585585585585585,0.0615615615615615
STE20-related kinase adapter protein alpha,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,CHEMBL1084546,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D4120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F8940B0>,507.49800000000016,3.1365000000000007,3.0,8.0,129.21,7.0,123.90290000000005,1.6089720965246912,1397.1509398889,4.0,-3.94,0.238095238095238,507.13004316000047,0.0638655462184873,0.1554572917367016,0.1720397249809014,0.0,0.0638655462184873
STE20-related kinase adapter protein alpha,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,CHEMBL2103842,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D4190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E5542E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F894120>,466.9540000000002,5.248900000000004,2.0,9.0,93.55,6.0,127.1904,1.35142595604724,1280.9074818987783,5.0,-3.4299999999999997,0.1818181818181818,466.0978725280006,0.0725806451612903,0.1540584248188695,0.193010752688172,0.0,0.0725806451612903
STE20-related kinase adapter protein alpha,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1908391,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D4200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F894190>,498.6560000000002,5.256820000000005,2.0,7.0,73.39000000000001,7.0,146.9758999999998,1.2154593582303217,1313.6415394079777,5.0,-3.589999999999999,0.25,498.22018058000094,0.0634920634920634,0.131523809095098,0.2040616246498599,0.0,0.0634920634920634
STE20-related kinase adapter protein alpha,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D4270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E5543C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F894200>,446.9100000000004,4.275600000000003,1.0,7.0,68.74000000000001,8.0,118.15370000000004,1.5078739571774324,1046.6849035998564,4.0,-2.6799999999999997,0.3636363636363636,446.15209652800064,0.0731182795698925,0.1612409468757636,0.189469781238413,0.0,0.0731182795698924
STE20-related kinase adapter protein alpha,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,CHEMBL1801204,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D4350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E5544A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F7BF0D0>,465.55400000000026,2.6429000000000014,1.0,9.0,93.07,5.0,130.49780000000004,1.6360051166676874,1173.4963235240316,5.0,-3.01,0.48,465.2376044720009,0.0677361853832442,0.1746122567842813,0.1554701426024955,0.0,0.0677361853832442
STE20-related kinase adapter protein alpha,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,CHEMBL3408248,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x00000213792D43C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137E554510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F8942E0>,457.4770000000003,3.782700000000003,1.0,6.0,75.02000000000001,5.0,121.92920000000008,1.8477424731580416,1232.1732935375585,4.0,-3.4599999999999995,0.3333333333333333,457.1813127200006,0.0681818181818181,0.1797613966652262,0.1553030303030302,0.0,0.0681818181818181
